Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box3-I3-KN_19-04_A01.fsa,Box3-I3-KN_19-04,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0769_,A01,001_,Apple2019_Plate3-6_PM1,15,A01,GD12,146,158,,,,,146.6,158.55,,,,
FALSE,Box4-11D-297_A02.fsa,Box4-11D-297,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0865_,A02,001_,Apple2019_Plate3-6_PM1,15,A02,GD12,156,161,,,,,156.55,161.49,,,,
FALSE,Box3-I4-KN_19-32_A03.fsa,Box3-I4-KN_19-32,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0777_,A01,009_,Apple2019_Plate3-6_PM1,16,A03,GD12,155,158,,,,,155.43,158.55,,,,
FALSE,Box4-11E-311_A04.fsa,Box4-11E-311,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0873_,A02,009_,Apple2019_Plate3-6_PM1,16,A04,GD12,156,156,,,,,156.55,156.55,,,,
FALSE,Box3-I5-RA_25-2_A05.fsa,Box3-I5-RA_25-2,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0785_,A01,017_,Apple2019_Plate3-6_PM1,31,A05,GD12,155,156,,,,,155.38,156.53,,,,
FALSE,Box4-11F-342_A06.fsa,Box4-11F-342,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0881_,A02,017_,Apple2019_Plate3-6_PM1,31,A06,GD12,156,156,,,,,156.6,156.6,,,,
FALSE,Box3-I6-PR_30-17_A07.fsa,Box3-I6-PR_30-17,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0793_,A01,025_,Apple2019_Plate3-6_PM1,32,A07,GD12,155,161,,,,,155.39,161.46,,,,
FALSE,Box4-11G-375_A08.fsa,Box4-11G-375,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0889_,A02,025_,Apple2019_Plate3-6_PM1,32,A08,GD12,156,158,,,,,156.51,158.58,,,,
FALSE,Box3-I7-RA_18-2_A09.fsa,Box3-I7-RA_18-2,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0801_,A01,033_,Apple2019_Plate3-6_PM1,47,A09,GD12,156,197,,,,,156.44,197.53,,,,
FALSE,Box4-11H-404_A10.fsa,Box4-11H-404,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0897_,A02,033_,Apple2019_Plate3-6_PM1,47,A10,GD12,155,161,,,,,155.38,161.49,,,,
FALSE,Box3-I8-KN_19-37_A11.fsa,Box3-I8-KN_19-37,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0809_,A01,041_,Apple2019_Plate3-6_PM1,48,A11,GD12,,,,,,,,,,,,
FALSE,Box4-12A-168_A12.fsa,Box4-12A-168,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0905_,A02,041_,Apple2019_Plate3-6_PM1,48,A12,GD12,156,189,,,,,156.52,189.5,,,,
FALSE,Box3-I9-PR_30-5_A13.fsa,Box3-I9-PR_30-5,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0817_,A01,049_,Apple2019_Plate3-6_PM1,63,A13,GD12,155,156,,,,,155.38,156.44,,,,
FALSE,Box4-12B-236_A14.fsa,Box4-12B-236,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0913_,A02,049_,Apple2019_Plate3-6_PM1,63,A14,GD12,155,161,,,,,155.39,161.41,,,,
FALSE,Box4-1A-146_A15.fsa,Box4-1A-146,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0825_,A01,057_,Apple2019_Plate3-6_PM1,64,A15,GD12,146,159,,,,,146.57,159.48,,,,
FALSE,Box4-12C-253_A16.fsa,Box4-12C-253,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0921_,A02,057_,Apple2019_Plate3-6_PM1,64,A16,GD12,155,156,,,,,155.34,156.51,,,,
FALSE,Box4-1B-147_A17.fsa,Box4-1B-147,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0833_,A01,065_,Apple2019_Plate3-6_PM1,79,A17,GD12,155,156,161,209,,,155.43,156.47,161.45,209.57,,
FALSE,Box4-12D-298_A18.fsa,Box4-12D-298,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0929_,A02,065_,Apple2019_Plate3-6_PM1,79,A18,GD12,156,161,,,,,156.55,161.49,,,,
FALSE,Box4-1C-148_A19.fsa,Box4-1C-148,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0841_,A01,073_,Apple2019_Plate3-6_PM1,80,A19,GD12,156,156,,,,,156.29,156.29,,,,
FALSE,Box4-12E-312_A20.fsa,Box4-12E-312,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0937_,A02,073_,Apple2019_Plate3-6_PM1,80,A20,GD12,156,161,,,,,156.4,161.48,,,,
FALSE,Box4-1D-149_A21.fsa,Box4-1D-149,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0849_,A01,081_,Apple2019_Plate3-6_PM1,95,A21,GD12,156,156,,,,,156.33,156.33,,,,
FALSE,Box4-12F-343_A22.fsa,Box4-12F-343,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0945_,A02,081_,Apple2019_Plate3-6_PM1,95,A22,GD12,156,163,,,,,156.4,162.59,,,,
FALSE,Box4-1E-161_A23.fsa,Box4-1E-161,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0857_,A01,089_,Apple2019_Plate3-6_PM1,96,A23,GD12,156,161,,,,,156.27,161.59,,,,
FALSE,Box4-12G-376_A24.fsa,Box4-12G-376,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0953_,A02,089_,Apple2019_Plate3-6_PM1,96,A24,GD12,,,,,,,,,,,,
FALSE,Box5-10F-538_B01.fsa,Box5-10F-538,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0961_,B01,001_,Apple2019_Plate3-6_PM1,15,B01,GD12,155,161,,,,,155.38,161.5,,,,
FALSE,Box7-G2-1015_B02.fsa,Box7-G2-1015,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1057_,B02,001_,Apple2019_Plate3-6_PM1,15,B02,GD12,,,,,,,,,,,,
FALSE,Box5-10G-567_B03.fsa,Box5-10G-567,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0969_,B01,009_,Apple2019_Plate3-6_PM1,16,B03,GD12,155,161,,,,,155.38,161.49,,,,
FALSE,Box7-G3-1014_B04.fsa,Box7-G3-1014,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1065_,B02,009_,Apple2019_Plate3-6_PM1,16,B04,GD12,,,,,,,,,,,,
FALSE,Box5-10H-596_B05.fsa,Box5-10H-596,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0977_,B01,017_,Apple2019_Plate3-6_PM1,31,B05,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box7-G4-1013_B06.fsa,Box7-G4-1013,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1073_,B02,017_,Apple2019_Plate3-6_PM1,31,B06,GD12,159,161,,,,,159.47,161.42,,,,
FALSE,Box5-11A-435_B07.fsa,Box5-11A-435,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0985_,B01,025_,Apple2019_Plate3-6_PM1,32,B07,GD12,156,156,,,,,156.51,156.51,,,,
FALSE,Box7-G5-1012_B08.fsa,Box7-G5-1012,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1081_,B02,025_,Apple2019_Plate3-6_PM1,32,B08,GD12,159,161,,,,,159.47,161.51,,,,
FALSE,Box5-11B-465_B09.fsa,Box5-11B-465,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0993_,B01,033_,Apple2019_Plate3-6_PM1,47,B09,GD12,156,161,,,,,156.52,161.51,,,,
FALSE,Box7-G6-1011_B10.fsa,Box7-G6-1011,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1089_,B02,033_,Apple2019_Plate3-6_PM1,47,B10,GD12,159,161,,,,,159.56,161.51,,,,
FALSE,Box5-11C-478_B11.fsa,Box5-11C-478,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1001_,B01,041_,Apple2019_Plate3-6_PM1,48,B11,GD12,156,156,,,,,156.61,156.61,,,,
FALSE,Box7-G7-1010_B12.fsa,Box7-G7-1010,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1097_,B02,041_,Apple2019_Plate3-6_PM1,48,B12,GD12,159,161,,,,,159.46,161.52,,,,
FALSE,Box5-11D-492_B13.fsa,Box5-11D-492,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1009_,B01,049_,Apple2019_Plate3-6_PM1,63,B13,GD12,155,156,,,,,155.39,156.57,,,,
FALSE,Box7-G8-1009_B14.fsa,Box7-G8-1009,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1105_,B02,049_,Apple2019_Plate3-6_PM1,63,B14,GD12,159,161,,,,,159.47,161.42,,,,
FALSE,Box5-11E-508_B15.fsa,Box5-11E-508,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1017_,B01,057_,Apple2019_Plate3-6_PM1,64,B15,GD12,156,156,,,,,156.61,156.61,,,,
FALSE,Box7-G9-1008_B16.fsa,Box7-G9-1008,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1113_,B02,057_,Apple2019_Plate3-6_PM1,64,B16,GD12,159,161,,,,,159.47,161.42,,,,
FALSE,Box5-11F-545_B17.fsa,Box5-11F-545,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1025_,B01,065_,Apple2019_Plate3-6_PM1,79,B17,GD12,156,161,,,,,156.55,161.41,,,,
FALSE,Box7-I1-1007_B18.fsa,Box7-I1-1007,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1121_,B02,065_,Apple2019_Plate3-6_PM1,79,B18,GD12,159,161,,,,,159.47,161.49,,,,
FALSE,Box5-11G-569_B19.fsa,Box5-11G-569,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1033_,B01,073_,Apple2019_Plate3-6_PM1,80,B19,GD12,155,161,,,,,155.33,161.58,,,,
FALSE,Box7-I2-1006_B20.fsa,Box7-I2-1006,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1129_,B02,073_,Apple2019_Plate3-6_PM1,80,B20,GD12,159,161,,,,,159.56,161.5,,,,
FALSE,Box5-11H-597_B21.fsa,Box5-11H-597,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1041_,B01,081_,Apple2019_Plate3-6_PM1,95,B21,GD12,155,161,,,,,155.38,161.57,,,,
FALSE,Box7-I3-1005_B22.fsa,Box7-I3-1005,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1137_,B02,081_,Apple2019_Plate3-6_PM1,95,B22,GD12,159,161,,,,,159.57,161.56,,,,
FALSE,Box5-12A-445_B23.fsa,Box5-12A-445,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1049_,B01,089_,Apple2019_Plate3-6_PM1,96,B23,GD12,156,189,,,,,156.34,189.55,,,,
FALSE,Box7-I4-1004_B24.fsa,Box7-I4-1004,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1145_,B02,089_,Apple2019_Plate3-6_PM1,96,B24,GD12,159,161,,,,,159.66,161.62,,,,
FALSE,Box4-1F-313_C01.fsa,Box4-1F-313,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0770_,A01,002_,Apple2019_Plate3-6_PM1,13,C01,GD12,156,156,,,,,156.47,156.47,,,,
FALSE,Box4-12H-405_C02.fsa,Box4-12H-405,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0866_,A02,002_,Apple2019_Plate3-6_PM1,13,C02,GD12,156,189,,,,,156.59,189.48,,,,
FALSE,Box4-1G-346_C03.fsa,Box4-1G-346,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0778_,A01,010_,Apple2019_Plate3-6_PM1,14,C03,GD12,146,156,,,,,146.52,156.53,,,,
FALSE,Box5-1A-406_C04.fsa,Box5-1A-406,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0874_,A02,010_,Apple2019_Plate3-6_PM1,14,C04,GD12,156,161,,,,,156.55,161.49,,,,
FALSE,Box4-1H-377_C05.fsa,Box4-1H-377,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0786_,A01,018_,Apple2019_Plate3-6_PM1,29,C05,GD12,156,156,,,,,156.56,156.56,,,,
FALSE,Box5-1B-446_C06.fsa,Box5-1B-446,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0882_,A02,018_,Apple2019_Plate3-6_PM1,29,C06,GD12,156,161,,,,,156.63,161.41,,,,
FALSE,Box4-2A-169_C07.fsa,Box4-2A-169,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0794_,A01,026_,Apple2019_Plate3-6_PM1,30,C07,GD12,156,163,,,,,156.49,162.7,,,,
FALSE,Box5-1C-467_C08.fsa,Box5-1C-467,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0890_,A02,026_,Apple2019_Plate3-6_PM1,30,C08,GD12,156,156,,,,,156.57,156.57,,,,
FALSE,Box4-2B-170_C09.fsa,Box4-2B-170,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0802_,A01,034_,Apple2019_Plate3-6_PM1,45,C09,GD12,156,189,,,,,156.53,189.46,,,,
FALSE,Box5-1D-480_C10.fsa,Box5-1D-480,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0898_,A02,034_,Apple2019_Plate3-6_PM1,45,C10,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box4-2C-238_C11.fsa,Box4-2C-238,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0810_,A01,042_,Apple2019_Plate3-6_PM1,46,C11,GD12,156,156,,,,,156.53,156.53,,,,
FALSE,Box5-1E-494_C12.fsa,Box5-1E-494,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0906_,A02,042_,Apple2019_Plate3-6_PM1,46,C12,GD12,155,161,,,,,155.34,161.5,,,,
FALSE,Box4-2D-261_C13.fsa,Box4-2D-261,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0818_,A01,050_,Apple2019_Plate3-6_PM1,61,C13,GD12,155,161,,,,,155.39,161.46,,,,
FALSE,Box5-1F-510_C14.fsa,Box5-1F-510,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0914_,A02,050_,Apple2019_Plate3-6_PM1,61,C14,GD12,156,156,,,,,156.6,156.6,,,,
FALSE,Box4-2E-300_C15.fsa,Box4-2E-300,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0826_,A01,058_,Apple2019_Plate3-6_PM1,62,C15,GD12,156,156,,,,,156.58,156.58,,,,
FALSE,Box5-1G-548_C16.fsa,Box5-1G-548,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0922_,A02,058_,Apple2019_Plate3-6_PM1,62,C16,GD12,155,163,,,,,155.39,162.65,,,,
FALSE,Box4-2F-314_C17.fsa,Box4-2F-314,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0834_,A01,066_,Apple2019_Plate3-6_PM1,77,C17,GD12,156,163,,,,,156.48,162.57,,,,
FALSE,Box5-1H-577_C18.fsa,Box5-1H-577,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0930_,A02,066_,Apple2019_Plate3-6_PM1,77,C18,GD12,163,163,,,,,162.64,162.64,,,,
FALSE,Box4-2G-355_C19.fsa,Box4-2G-355,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0842_,A01,074_,Apple2019_Plate3-6_PM1,78,C19,GD12,161,166,,,,,161.45,165.53,,,,
FALSE,Box5-2A-407_C20.fsa,Box5-2A-407,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0938_,A02,074_,Apple2019_Plate3-6_PM1,78,C20,GD12,156,189,,,,,156.46,189.54,,,,
FALSE,Box4-2H-378_C21.fsa,Box4-2H-378,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0850_,A01,082_,Apple2019_Plate3-6_PM1,93,C21,GD12,156,161,,,,,156.38,161.53,,,,
FALSE,Box5-2B-447_C22.fsa,Box5-2B-447,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0946_,A02,082_,Apple2019_Plate3-6_PM1,93,C22,GD12,156,197,,,,,156.4,197.52,,,,
FALSE,Box4-3A-237_C23.fsa,Box4-3A-237,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0858_,A01,090_,Apple2019_Plate3-6_PM1,94,C23,GD12,156,161,,,,,156.36,161.51,,,,
FALSE,Box5-2C-469_C24.fsa,Box5-2C-469,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0954_,A02,090_,Apple2019_Plate3-6_PM1,94,C24,GD12,156,156,,,,,156.38,156.38,,,,
FALSE,Box5-12B-466_D01.fsa,Box5-12B-466,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0962_,B01,002_,Apple2019_Plate3-6_PM1,13,D01,GD12,161,161,,,,,161.41,161.41,,,,
FALSE,Box7-I5-1003_D02.fsa,Box7-I5-1003,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1058_,B02,002_,Apple2019_Plate3-6_PM1,13,D02,GD12,,,,,,,,,,,,
FALSE,Box5-12C-479_D03.fsa,Box5-12C-479,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0970_,B01,010_,Apple2019_Plate3-6_PM1,14,D03,GD12,161,166,,,,,161.41,165.45,,,,
FALSE,Box7-I6-1002_D04.fsa,Box7-I6-1002,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1066_,B02,010_,Apple2019_Plate3-6_PM1,14,D04,GD12,159,161,,,,,159.47,161.5,,,,
FALSE,Box5-12D-493_D05.fsa,Box5-12D-493,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0978_,B01,018_,Apple2019_Plate3-6_PM1,29,D05,GD12,156,161,,,,,156.55,161.41,,,,
FALSE,Box7-I7-1001_D06.fsa,Box7-I7-1001,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1074_,B02,018_,Apple2019_Plate3-6_PM1,29,D06,GD12,159,161,,,,,159.47,161.41,,,,
FALSE,Box5-12E-509_D07.fsa,Box5-12E-509,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0986_,B01,026_,Apple2019_Plate3-6_PM1,30,D07,GD12,155,166,,,,,155.3,165.47,,,,
FALSE,Box7-I8-1000_D08.fsa,Box7-I8-1000,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1082_,B02,026_,Apple2019_Plate3-6_PM1,30,D08,GD12,159,161,,,,,159.46,161.44,,,,
FALSE,Box5-12F-547_D09.fsa,Box5-12F-547,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0994_,B01,034_,Apple2019_Plate3-6_PM1,45,D09,GD12,155,156,,,,,155.39,156.58,,,,
FALSE,Box8-A1-616_D10.fsa,Box8-A1-616,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1090_,B02,034_,Apple2019_Plate3-6_PM1,45,D10,GD12,155,156,,,,,155.35,156.61,,,,
FALSE,Box5-12G-570_D11.fsa,Box5-12G-570,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1002_,B01,042_,Apple2019_Plate3-6_PM1,46,D11,GD12,159,166,,,,,159.47,165.49,,,,
FALSE,Box8-A2-619_D12.fsa,Box8-A2-619,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1098_,B02,042_,Apple2019_Plate3-6_PM1,46,D12,GD12,156,189,,,,,156.52,189.45,,,,
FALSE,Box5-12H-600_D13.fsa,Box5-12H-600,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1010_,B01,050_,Apple2019_Plate3-6_PM1,61,D13,GD12,155,158,,,,,155.34,158.58,,,,
FALSE,Box8-A3-Pl-588913_07_D14.fsa,Box8-A3-Pl-588913_07,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1106_,B02,050_,Apple2019_Plate3-6_PM1,61,D14,GD12,159,161,,,,,159.47,161.42,,,,
